"category","object_type","display_name","script_path","model_path","source_count","historical_faction_guess","countries","source_missions"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\61k.txt","graphics\fixedobjects\61k\61k.mgm","8","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\studebakerus6.txt","graphics\vehicles\studebakerus6\studebakerus6.mgm","7","DPRK/PRC/Soviet-aligned","501,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\gaz55.txt","graphics\vehicles\gaz55\gaz55.mgm","1","DPRK/PRC/Soviet-aligned","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\p20.txt","graphics\fixedobjects\p20\p20.mgm","1","unknown","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\p8.txt","graphics\fixedobjects\p8\p8.mgm","1","unknown","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"fixed_weapon","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\p8-interrogator.txt","graphics\fixedobjects\p8\p8-interrogator.mgm","1","unknown","501","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"naval","Ship","NOICON","LuaScripts\WorldObjects\Ships\seiner.txt","graphics\ships\seiner\seiner.mgm","4","unknown","503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"naval","Ship","NOICON","LuaScripts\WorldObjects\Ships\pinnace.txt","graphics\ships\pinnace\pinnace.mgm","4","unknown","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\gaz67b.txt","graphics\vehicles\gaz67b\gaz67b.mgm","4","DPRK/PRC/Soviet-aligned","501,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\mil_aasite_10.mgm","13","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\mil_aasite_11.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_mig15bis.txt","graphics\blocksdetail_statics\static_plane_mig15bis.mgm","126","DPRK/PRC/Soviet-aligned","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Plane","Leader","LuaScripts\WorldObjects\Planes\simpleb29.txt","graphics\planes\b29\simpleb29.mgm","64","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"aircraft","Plane","Blue 1","LuaScripts\WorldObjects\Planes\f80c10.txt","graphics\planes\f80c10\f80c10.mgm","16","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carpass_1x.txt","graphics\blocksdetail_statics\static_train_carpass_1x.mgm","8","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carboxmed_1x.txt","graphics\blocksdetail_statics\static_train_carboxmed_1x.mgm","2","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_cargondola_1x.txt","graphics\blocksdetail_statics\static_train_cargondola_1x.mgm","10","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_cartank_1x.txt","graphics\blocksdetail_statics\static_train_cartank_1x.mgm","16","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carboxa_5x.txt","graphics\blocksdetail_statics\static_train_carboxa_5x.mgm","2","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carplatformw_15x.txt","graphics\blocksdetail_statics\static_train_carplatformw_15x.mgm","2","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carplatformb_1x.txt","graphics\blocksdetail_statics\static_train_carplatformb_1x.mgm","11","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carplatformw_5x.txt","graphics\blocksdetail_statics\static_train_carplatformw_5x.mgm","4","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_cargondola_5x.txt","graphics\blocksdetail_statics\static_train_cargondola_5x.mgm","3","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carbox_5x.txt","graphics\blocksdetail_statics\static_train_carbox_5x.mgm","2","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carboxa_1x.txt","graphics\blocksdetail_statics\static_train_carboxa_1x.mgm","4","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carbox_1x.txt","graphics\blocksdetail_statics\static_train_carbox_1x.mgm","5","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carplatformw_1x.txt","graphics\blocksdetail_statics\static_train_carplatformw_1x.mgm","13","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_train_carplatformb_5x.txt","graphics\blocksdetail_statics\static_train_carplatformb_5x.mgm","1","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\road_pole_1.txt","graphics\blocks\road_pole_1.mgm","3","unknown","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carpass_1x.txt","graphics\blocksdetail_statics\static_train_carpass_1x.mgm","135","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carboxa_1x.txt","graphics\blocksdetail_statics\static_train_carboxa_1x.mgm","75","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cartank_5x.txt","graphics\blocksdetail_statics\static_train_cartank_5x.mgm","100","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cargondola_5x.txt","graphics\blocksdetail_statics\static_train_cargondola_5x.mgm","85","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cartank_1x.txt","graphics\blocksdetail_statics\static_train_cartank_1x.mgm","232","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carbox_1x.txt","graphics\blocksdetail_statics\static_train_carbox_1x.mgm","91","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carboxa_5x.txt","graphics\blocksdetail_statics\static_train_carboxa_5x.mgm","18","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carbox_5x.txt","graphics\blocksdetail_statics\static_train_carbox_5x.mgm","63","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carpass_5x.txt","graphics\blocksdetail_statics\static_train_carpass_5x.mgm","39","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformb_1x.txt","graphics\blocksdetail_statics\static_train_carplatformb_1x.mgm","99","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformw_1x.txt","graphics\blocksdetail_statics\static_train_carplatformw_1x.mgm","100","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cargondola_1x.txt","graphics\blocksdetail_statics\static_train_cargondola_1x.mgm","84","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carboxmed_1x.txt","graphics\blocksdetail_statics\static_train_carboxmed_1x.mgm","30","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carboxa_15x.txt","graphics\blocksdetail_statics\static_train_carboxa_15x.mgm","6","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cargondolab_5x.txt","graphics\blocksdetail_statics\static_train_cargondolab_5x.mgm","30","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformb_5x.txt","graphics\blocksdetail_statics\static_train_carplatformb_5x.mgm","24","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carbox_15x.txt","graphics\blocksdetail_statics\static_train_carbox_15x.mgm","25","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cartank_15x.txt","graphics\blocksdetail_statics\static_train_cartank_15x.mgm","16","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cargondola_15x.txt","graphics\blocksdetail_statics\static_train_cargondola_15x.mgm","14","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carpass_10x.txt","graphics\blocksdetail_statics\static_train_carpass_10x.mgm","6","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformw_5x.txt","graphics\blocksdetail_statics\static_train_carplatformw_5x.mgm","30","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_cargondolab_15x.txt","graphics\blocksdetail_statics\static_train_cargondolab_15x.mgm","17","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformw_15x.txt","graphics\blocksdetail_statics\static_train_carplatformw_15x.mgm","3","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_train_carplatformb_15x.txt","graphics\blocksdetail_statics\static_train_carplatformb_15x.mgm","3","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"effect","Effect","NOCUT","luascripts\worldobjects\mapemitters\damsmall.txt",,"4","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"effect","Effect","NOCUT","luascripts\worldobjects\mapemitters\dambig.txt",,"20","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"effect","Effect","NOCUT","luascripts\worldobjects\mapemitters\dammed.txt",,"24","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\libertyship.txt","graphics\ships\libertyship\libertyship.mgm","3","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\gleaves.txt","graphics\ships\gleaves\gleaves.mgm","1","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"aircraft","Plane","Yellow 1","LuaScripts\WorldObjects\Planes\tu2.txt","graphics\planes\tu2\tu2.mgm","9","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\cargoship1.txt","graphics\ships\cargoship1\cargoship1.mgm","1","unknown","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\tankership.txt","graphics\ships\tankership\tankership.mgm","1","unknown","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\cargoship2.txt","graphics\ships\cargoship2\cargoship2.mgm","2","unknown","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"aircraft","Plane","Black 1","LuaScripts\WorldObjects\Planes\yak9p.txt","graphics\planes\yak9p\yak9p.mgm","12","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"aircraft","Plane","Albatros 1","LuaScripts\WorldObjects\Planes\il10.txt","graphics\planes\il10\il10.mgm","9","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"fixed_weapon","Vehicle","Vehicle","LuaScripts\WorldObjects\fixedobjects\boforsl60.txt","graphics\fixedobjects\boforsl60\boforsl60.mgm","12","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle","Vehicle","LuaScripts\WorldObjects\vehicles\m16-mgmc.txt","graphics\vehicles\m16-mgmc\m16-mgmc.mgm","5","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"airfield","Vehicle","NOICON","LuaScripts\WorldObjects\fixedobjects\ndb.txt","graphics\fixedobjects\equipment\ndb.mgm","11","unknown","501,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_end3.txt","graphics\blocks\arf_lights_end3.mgm","6","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"static_target","Block",,"LuaScripts\WorldObjects\Blocks\arf_lights_end1.txt","graphics\blocks\arf_lights_end1.mgm","8","terrain/static","501,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\mil_aasite_09.mgm","687","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\mil_aasite_08.mgm","856","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f51d.txt","graphics\blocksdetail_statics\static_plane_f51d.mgm","277","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_c47b.txt","graphics\blocksdetail_statics\static_plane_c47b.mgm","30","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f80c10.txt","graphics\blocksdetail_statics\static_plane_f80c10.mgm","110","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f86a5.txt","graphics\blocksdetail_statics\static_plane_f86a5.mgm","129","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_us_fueltankstack.txt","graphics\blocksdetail_statics\static_munition_us_fueltankstack.mgm","251","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_equipment_cargocart_m5_empty.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_empty.mgm","164","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_us_bombrack_empty.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_empty.mgm","461","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_engine_j33.txt","graphics\blocksdetail_statics\arf_equip_engine_j33.mgm","18","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_equipment_cargocart_m5_ammo.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_ammo.mgm","51","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_equipment_cargocart_m5_bomb.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_bomb.mgm","36","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_us_bombrack_full.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_full.mgm","372","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_us_bombrack_half.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_half.mgm","83","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f86a5_notail.txt","graphics\blocksdetail_statics\static_plane_f86a5_notail.mgm","14","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f86a5_tail.txt","graphics\blocksdetail_statics\static_plane_f86a5_tail.mgm","14","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_engine_j47.txt","graphics\blocksdetail_statics\arf_equip_engine_j47.mgm","12","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_gas_cylinders.txt","graphics\blocksdetail_statics\arf_equip_gas_cylinders.mgm","124","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_apu_us1950.txt","graphics\blocksdetail_statics\arf_equip_apu_us1950.mgm","46","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f86a5_jacked.txt","graphics\blocksdetail_statics\static_plane_f86a5_jacked.mgm","5","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
